id,lang,url,title,content
597,en,https://en.wikipedia.org/wiki?curid=597,Austroasiatic languages,"The Austroasiatic languages , also known as Mon–Khmer , are a large language family of Mainland Southeast Asia, also sca"
599,en,https://en.wikipedia.org/wiki?curid=599,Afroasiatic languages,"Afroasiatic (Afro-Asiatic), also known as Afrasian and in older sources as Hamito-Semitic or Semito-Hamitic, is a large "
600,en,https://en.wikipedia.org/wiki?curid=600,Andorra,"Andorra (, ; ), officially the Principality of Andorra (), is a sovereign landlocked microstate on the Iberian Peninsula"
612,en,https://en.wikipedia.org/wiki?curid=612,Arithmetic mean,"In mathematics and statistics, the arithmetic mean (, stress on first and third syllables of arithmetic), or simply the "
615,en,https://en.wikipedia.org/wiki?curid=615,American Football Conference,"The American Football Conference (AFC) is one of the two conferences of the National Football League (NFL), the highest "
620,en,https://en.wikipedia.org/wiki?curid=620,Animal Farm,"Animal Farm is an allegorical novella by George Orwell, first published in England on 17 August 1945. The book tells the"
621,en,https://en.wikipedia.org/wiki?curid=621,Amphibian,"Amphibians are ectothermic, tetrapod vertebrates of the class Amphibia. Modern amphibians are all Lissamphibia. They inh"
624,en,https://en.wikipedia.org/wiki?curid=624,Alaska,Alaska (; ; ; Alutiiq: Alas'kaaq; Tlingit: Anáaski; ) is a state located in the northwest extremity of the United States
627,en,https://en.wikipedia.org/wiki?curid=627,Agriculture,Agriculture is the science and art of cultivating plants and livestock. Agriculture was the key development in the rise 
628,en,https://en.wikipedia.org/wiki?curid=628,Aldous Huxley,Aldous Leonard Huxley (26 July 1894 – 22 November 1963) was an English writer and philosopher. He wrote nearly fifty boo
630,en,https://en.wikipedia.org/wiki?curid=630,Ada,Ada may refer to:
633,en,https://en.wikipedia.org/wiki?curid=633,Algae,Algae (; singular alga ) is an informal term for a large and diverse group of photosynthetic eukaryotic organisms. It is
634,en,https://en.wikipedia.org/wiki?curid=634,Analysis of variance,Analysis of variance (ANOVA) is a collection of statistical models and their associated estimation procedures (such as t
639,en,https://en.wikipedia.org/wiki?curid=639,Alkane,"In organic chemistry, an alkane, or paraffin (a historical name that also has other meanings), is an acyclic saturated h"
640,en,https://en.wikipedia.org/wiki?curid=640,Appellate procedure in the United States,United States appellate procedure involves the rules and regulations for filing appeals in state courts and federal cour
642,en,https://en.wikipedia.org/wiki?curid=642,Answer (law),"In law, an Answer was originally a solemn assertion in opposition to someone or something, and thus generally any counte"
643,en,https://en.wikipedia.org/wiki?curid=643,Appellate court,"An appellate court, commonly called an appeals court, court of appeals (American English), appeal court (British English"
649,en,https://en.wikipedia.org/wiki?curid=649,Arraignment,"Arraignment is a formal reading of a criminal charging document in the presence of the defendant, to inform him of the c"
651,en,https://en.wikipedia.org/wiki?curid=651,America the Beautiful,"America the Beautiful is an American patriotic song. The lyrics were written by Katharine Lee Bates, and the music was c"
653,en,https://en.wikipedia.org/wiki?curid=653,Assistive technology,"Assistive technology (AT) is assistive, adaptive, and rehabilitative devices for people with disabilities or the elderly"
655,en,https://en.wikipedia.org/wiki?curid=655,Abacus,"The abacus (plural abaci or abacuses), also called a counting frame, is a calculating tool that was in use in the ancien"
656,en,https://en.wikipedia.org/wiki?curid=656,Acid,"An acid is a molecule or ion capable of donating a proton (hydrogen ion H) (a Brønsted–Lowry acid), or, alternatively, c"
657,en,https://en.wikipedia.org/wiki?curid=657,Asphalt,"Asphalt, also known as bitumen (, ), is a sticky, black, highly viscous liquid or semi-solid form of petroleum. It may b"
659,en,https://en.wikipedia.org/wiki?curid=659,American National Standards Institute,The American National Standards Institute (ANSI ) is a private non-profit organization that oversees the development of 
662,en,https://en.wikipedia.org/wiki?curid=662,Apollo 11,Apollo 11 was the spaceflight that first landed humans on the Moon. Commander Neil Armstrong and lunar module pilot Buzz
663,en,https://en.wikipedia.org/wiki?curid=663,Apollo 8,"Apollo 8 was the first crewed spacecraft to leave low Earth orbit and the first to reach the Moon, orbit it, and return."
664,en,https://en.wikipedia.org/wiki?curid=664,Astronaut,"An astronaut or cosmonaut is a person trained by a human spaceflight program to command, pilot, or serve as a crew membe"
665,en,https://en.wikipedia.org/wiki?curid=665,A Modest Proposal,"A Modest Proposal For preventing the Children of Poor People From being a Burthen to Their Parents or Country, and For m"
666,en,https://en.wikipedia.org/wiki?curid=666,Alkali metal,"The alkali metals consist of the chemical elements lithium (Li), sodium (Na), potassium (K), rubidium (Rb), caesium (Cs)"
670,en,https://en.wikipedia.org/wiki?curid=670,Alphabet,An alphabet is a standardized set of basic written symbols or graphemes (called letters) that represent the phonemes of 
673,en,https://en.wikipedia.org/wiki?curid=673,Atomic number,The atomic number or proton number (symbol Z) of a chemical element is the number of protons found in the nucleus of eve
674,en,https://en.wikipedia.org/wiki?curid=674,Anatomy,"Anatomy (Greek anatomē, 'dissection') is the branch of biology concerned with the study of the structure of organisms an"
675,en,https://en.wikipedia.org/wiki?curid=675,Affirming the consequent,"Affirming the consequent, sometimes called converse error, fallacy of the converse, or confusion of necessity and suffic"
676,en,https://en.wikipedia.org/wiki?curid=676,Andrei Tarkovsky,"Andrei Arsenyevich Tarkovsky (; 4 April 1932 – 29 December 1986) was a Russian filmmaker, writer, and film theorist. He "
677,en,https://en.wikipedia.org/wiki?curid=677,Ambiguity,"Ambiguity is a type of meaning in which a phrase, statement or resolution is not explicitly defined, making several inte"
679,en,https://en.wikipedia.org/wiki?curid=679,Animal (disambiguation),"An animal is a multicellular, eukaryotic organism of the kingdom Animalia or Metazoa. Animal or Animals or The Animal ma"
680,en,https://en.wikipedia.org/wiki?curid=680,Aardvark,"The aardvark ( ; Orycteropus afer) is a medium-sized, burrowing, nocturnal mammal native to Africa. It is the only livin"
681,en,https://en.wikipedia.org/wiki?curid=681,Aardwolf,"The aardwolf (Proteles cristata) is an insectivorous mammal, native to East and Southern Africa. Its name means earth-wo"
682,en,https://en.wikipedia.org/wiki?curid=682,Adobe,"Adobe (; ) () is a building material made from earth and organic materials. Adobe is Spanish for mudbrick, but in some E"
683,en,https://en.wikipedia.org/wiki?curid=683,Adventure,"An adventure is an exciting experience that is typically a bold, sometimes risky, undertaking. Adventures may be activit"
689,en,https://en.wikipedia.org/wiki?curid=689,Asia,"Asia () is Earth's largest and most populous continent, located primarily in the Eastern and Northern Hemispheres. It sh"
690,en,https://en.wikipedia.org/wiki?curid=690,Aruba,"Aruba ( , , ) is an island and a constituent country of the Kingdom of the Netherlands in the southern Caribbean Sea, lo"
691,en,https://en.wikipedia.org/wiki?curid=691,Articles of Confederation,The Articles of Confederation and Perpetual Union was an agreement among the 13 original states of the United States of 
694,en,https://en.wikipedia.org/wiki?curid=694,Asia Minor (disambiguation),"Asia Minor is an alternative name for Anatolia, the westernmost protrusion of Asia, comprising the majority of the Repub"
698,en,https://en.wikipedia.org/wiki?curid=698,Atlantic Ocean,"The Atlantic Ocean is the second largest of the world's oceans, with an area of about . It covers approximately 20 perce"
700,en,https://en.wikipedia.org/wiki?curid=700,Arthur Schopenhauer,Arthur Schopenhauer (; ; 22 February 1788 – 21 September 1860) was a German philosopher. He is best known for his 1818 w
701,en,https://en.wikipedia.org/wiki?curid=701,Angola,"Angola (; ), officially the Republic of Angola (), is a country on the west coast of Southern Africa. It is the seventh-"
704,en,https://en.wikipedia.org/wiki?curid=704,Demographics of Angola,"This article is about the demographic features of the population of Angola, including population density, ethnicity, edu"
705,en,https://en.wikipedia.org/wiki?curid=705,Politics of Angola,"Since the adoption of a new constitution in 2010, the politics of Angola takes place in a framework of a presidential re"
706,en,https://en.wikipedia.org/wiki?curid=706,Economy of Angola,The economy of Angola remains heavily influenced by the effects of four decades of conflict in the last part of the 20th
708,en,https://en.wikipedia.org/wiki?curid=708,Transport in Angola,Transport in Angola comprises: There are three separate railway lines in Angola: Reconstruction of these three lines beg
709,en,https://en.wikipedia.org/wiki?curid=709,Angolan Armed Forces,The Angolan Armed Forces (Portuguese: Forças Armadas Angolanas) or FAA are the military of Angola. The FAA include the G
710,en,https://en.wikipedia.org/wiki?curid=710,Foreign relations of Angola,The foreign relations of Angola are based on Angola's strong support of U.S. foreign policy as the Angolan economy is de
711,en,https://en.wikipedia.org/wiki?curid=711,Albert Sidney Johnston,"Albert Sidney Johnston (February 2, 1803 – April 6, 1862) served as a general in three different armies: the Texian Army"
713,en,https://en.wikipedia.org/wiki?curid=713,Android (robot),"An android is a robot or other artificial being designed to resemble a human, and often made from a flesh-like material."
717,en,https://en.wikipedia.org/wiki?curid=717,Alberta,"Alberta (; ) is a province of Canada. With an estimated population of 4,067,175 people as of the 2016 census, it is Cana"
734,en,https://en.wikipedia.org/wiki?curid=734,Actinopterygii,"Actinopterygii (), or the ray-finned fishes, constitute a class or subclass of the bony fishes. The ray-finned fishes ar"
736,en,https://en.wikipedia.org/wiki?curid=736,Albert Einstein,Albert Einstein ( ; ; 14 March 1879 – 18 April 1955) was a German-born theoretical physicist who developed the theory of
737,en,https://en.wikipedia.org/wiki?curid=737,Afghanistan,"Afghanistan (; Pashto/Dari: , Pashto: , Dari: ), officially the Islamic Republic of Afghanistan, is a landlocked country"
738,en,https://en.wikipedia.org/wiki?curid=738,Albania,"Albania ( ; ; ), officially the Republic of Albania (, ), is a country in Southeast Europe on the Adriatic and Ionian Se"
740,en,https://en.wikipedia.org/wiki?curid=740,Allah,"Allah (; , ) is the Arabic word for God in Abrahamic religions. In the English language, the word generally refers to Go"
742,en,https://en.wikipedia.org/wiki?curid=742,Algorithms (journal),"Algorithms is a monthly peer-reviewed open-access scientific journal of mathematics, covering design, analysis, and expe"
746,en,https://en.wikipedia.org/wiki?curid=746,Azerbaijan,"Azerbaijan (, ; ), officially the Republic of Azerbaijan ( ), is a country in the South Caucasus region of Eurasia at th"
748,en,https://en.wikipedia.org/wiki?curid=748,Amateur astronomy,Amateur astronomy is a hobby where participants enjoy observing or imaging celestial objects in the sky using the unaide
751,en,https://en.wikipedia.org/wiki?curid=751,Aikido,"Aikido's fundamental principles include: irimi (entering), atemi, kokyu-ho (breathing control), sankaku-ho (triangular p"
752,en,https://en.wikipedia.org/wiki?curid=752,Art,"Art is a diverse range of human activities in creating visual, auditory or performing artifacts (artworks), expressing t"
764,en,https://en.wikipedia.org/wiki?curid=764,Agnostida,Agnostida is an order of arthropod which first developed near the end of the Early Cambrian period and thrived during th
765,en,https://en.wikipedia.org/wiki?curid=765,Abortion,Abortion is the ending of a pregnancy by removal or expulsion of an embryo or fetus. An abortion that occurs without int
766,en,https://en.wikipedia.org/wiki?curid=766,Abstract (law),"In law, an abstract is a brief statement that contains the most important points of a long legal document or of several "
771,en,https://en.wikipedia.org/wiki?curid=771,American Revolutionary War,"The American Revolutionary War (17751783), also known as the American War of Independence, was initiated by the thirteen"
772,en,https://en.wikipedia.org/wiki?curid=772,Ampere,"The ampere ( or (UK), symbol: A), often shortened to amp, is the base unit of electric current in the International Syst"
775,en,https://en.wikipedia.org/wiki?curid=775,Algorithm,"In mathematics and computer science, an algorithm () is a finite sequence of well-defined, computer-implementable instru"
777,en,https://en.wikipedia.org/wiki?curid=777,Annual plant,"An annual plant is a plant that completes its life cycle, from germination to the production of seeds, within one growin"
779,en,https://en.wikipedia.org/wiki?curid=779,Anthophyta,The anthophytes were thought to be a clade comprising plants bearing flower-like structures. The group contained the ang
780,en,https://en.wikipedia.org/wiki?curid=780,Atlas (disambiguation),"An atlas is a collection of maps, originally named after the Ancient Greek deity. Atlas may also refer to:"
782,en,https://en.wikipedia.org/wiki?curid=782,Mouthwash,"Mouthwash, mouth rinse, oral rinse, or mouth bath is a liquid which is held in the mouth passively or swilled around the"
783,en,https://en.wikipedia.org/wiki?curid=783,Alexander the Great,"Alexander III of Macedon (, ; 20/21 July 356 BC – 10/11 June 323 BC), commonly known as Alexander the Great (, ), was a "
784,en,https://en.wikipedia.org/wiki?curid=784,Alfred Korzybski,"Alfred Habdank Skarbek Korzybski (, ; July 3, 1879 – March 1, 1950) was a Polish-American independent scholar who develo"
785,en,https://en.wikipedia.org/wiki?curid=785,Asteroids (video game),"Asteroids is a space-themed multidirectional shooter arcade game designed by Lyle Rains, Ed Logg, and Dominic Walsh and "
786,en,https://en.wikipedia.org/wiki?curid=786,Asparagales,Asparagales (asparagoid lilies) is an order of plants in modern classification systems such as the Angiosperm Phylogeny 
787,en,https://en.wikipedia.org/wiki?curid=787,Alismatales,The Alismatales (alismatids) are an order of flowering plants including about 4500 species. Plants assigned to this orde
788,en,https://en.wikipedia.org/wiki?curid=788,Apiales,The Apiales are an order of flowering plants. The families are those recognized in the APG III system. This is typical o
789,en,https://en.wikipedia.org/wiki?curid=789,Asterales,Asterales is an order of dicotyledonous flowering plants that includes the large family Asteraceae (or Compositae) known
791,en,https://en.wikipedia.org/wiki?curid=791,Asteroid,"Asteroids are minor planets, especially of the inner Solar System. Larger asteroids have also been called planetoids. Th"
794,en,https://en.wikipedia.org/wiki?curid=794,Allocution,"An allocution, or allocutus, is a formal statement made to the court by the defendant who has been found guilty prior to"
795,en,https://en.wikipedia.org/wiki?curid=795,Affidavit,An affidavit ( ; Medieval Latin for he has declared under oath) is a written statement of fact which is voluntarily made
798,en,https://en.wikipedia.org/wiki?curid=798,Aries (constellation),Aries is one of the constellations of the zodiac. It is located in the Northern celestial hemisphere between Pisces to t
799,en,https://en.wikipedia.org/wiki?curid=799,Aquarius (constellation),"Aquarius is a constellation of the zodiac, situated between Capricornus and Pisces. Its name is Latin for water-carrier "
800,en,https://en.wikipedia.org/wiki?curid=800,Anime,"Anime (, ; Japanese: アニメ , plural: anime), sometimes called Japanimation, is hand-drawn and computer animation originati"
802,en,https://en.wikipedia.org/wiki?curid=802,Ankara,"Ankara (, , ), historically known as Ancyra (), Άγκυρα (trl: Anchor in Greek), and Angora (, ), is the capital of Turkey"
803,en,https://en.wikipedia.org/wiki?curid=803,Arabic,"Arabic (, ', or , ', or ) is a Semitic language that first emerged in the 1st to 4th centuries CE. It is now the of the "
808,en,https://en.wikipedia.org/wiki?curid=808,Alfred Hitchcock,Sir Alfred Joseph Hitchcock (13 August 1899 – 29 April 1980) was an English film director and producer. He is one of the
809,en,https://en.wikipedia.org/wiki?curid=809,Anaconda,Anacondas or water boas are a group of large snakes of the genus Eunectes. They are found in tropical South America. Fou
824,en,https://en.wikipedia.org/wiki?curid=824,Altaic languages,"Altaic () is a Sprachbund and proposed language family that would include the Turkic, Mongolian and Tungusic language fa"
825,en,https://en.wikipedia.org/wiki?curid=825,Austrian German,"Austrian German (), Austrian Standard German (ASG), Standard Austrian German (), or Austrian High German (), is the vari"
840,en,https://en.wikipedia.org/wiki?curid=840,Axiom of choice,"In mathematics, the axiom of choice, or AC, is an axiom of set theory equivalent to the statement that a Cartesian produ"
841,en,https://en.wikipedia.org/wiki?curid=841,Attila,"Attila (; ), frequently called Attila the Hun, was the ruler of the Huns from 434 until his death in March 453. He was a"
842,en,https://en.wikipedia.org/wiki?curid=842,Aegean Sea,The Aegean Sea is an elongated embayment of the Mediterranean Sea located between the Greek and Anatolian peninsulas. Th
843,en,https://en.wikipedia.org/wiki?curid=843,A Clockwork Orange (novel),"A Clockwork Orange is a dystopian satirical black comedy novel by English writer Anthony Burgess, published in 1962. It "
844,en,https://en.wikipedia.org/wiki?curid=844,Amsterdam,"Amsterdam (, ; ) is the capital and most populous city of the Netherlands with a population of 872,680 within the city p"
846,en,https://en.wikipedia.org/wiki?curid=846,Museum of Work,"The Museum of Work (Arbetetsmuseum) is a museum located in Norrköping, Sweden. The museum is located in the Strykjärn, a"
848,en,https://en.wikipedia.org/wiki?curid=848,Audi,"Audi AG () is a German automobile manufacturer that designs, engineers, produces, markets and distributes luxury vehicle"
849,en,https://en.wikipedia.org/wiki?curid=849,Aircraft,An aircraft is a vehicle that is able to fly by gaining support from the air. It counters the force of gravity by using 
851,en,https://en.wikipedia.org/wiki?curid=851,Alfred Nobel,"Alfred Bernhard Nobel ( , ; 21 October 1833 – 10 December 1896) was a Swedish chemist, engineer, inventor, businessman, "
852,en,https://en.wikipedia.org/wiki?curid=852,Alexander Graham Bell,"Alexander Graham Bell (; March 3, 1847 – August 2, 1922) was a Scottish-born inventor, scientist, and engineer who is cr"
854,en,https://en.wikipedia.org/wiki?curid=854,Anatolia,"Anatolia (from Greek: , ', ’east’ or ’[sun]rise’; ), also known as Asia Minor (Medieval and Modern Greek: , ', ’small As"
856,en,https://en.wikipedia.org/wiki?curid=856,Apple Inc.,"Apple Inc. is an American multinational technology company headquartered in Cupertino, California, that designs, develop"
857,en,https://en.wikipedia.org/wiki?curid=857,Aberdeenshire,Aberdeenshire (; ) is one of the 32 council areas of Scotland. It takes its name from the County of Aberdeen which has s
859,en,https://en.wikipedia.org/wiki?curid=859,Aztlan Underground,"Aztlan Underground is a band from Los Angeles, California that combines Hip-Hop, Punk Rock, Jazz, and electronic music w"
863,en,https://en.wikipedia.org/wiki?curid=863,American Civil War,"The American Civil War (also known by other names) was a civil war in the United States from 1861 to 1865, fought betwee"
864,en,https://en.wikipedia.org/wiki?curid=864,Andy Warhol,"Andy Warhol (; born Andrew Warhola; August 6, 1928 – February 22, 1987) was an American artist, film director, and produ"
868,en,https://en.wikipedia.org/wiki?curid=868,Alp Arslan,Alp Arslan (honorific in Turkish meaning Heroic Lion; in ; full name: Diyā ad-Dunyā wa ad-Dīn Adud ad-Dawlah Abu Shujā' 
869,en,https://en.wikipedia.org/wiki?curid=869,American Film Institute,The American Film Institute (AFI) is an American film organization that educates filmmakers and honors the heritage of t
872,en,https://en.wikipedia.org/wiki?curid=872,Akira Kurosawa,"Akira Kurosawa ( Kurosawa Akira; March 23, 1910 – September 6, 1998) was a Japanese film director and screenwriter, who "
874,en,https://en.wikipedia.org/wiki?curid=874,Ancient Egypt,"Ancient Egypt was a civilization of ancient North Africa, concentrated along the lower reaches of the Nile River, situat"
875,en,https://en.wikipedia.org/wiki?curid=875,Analog Brothers,"Analog Brothers were an experimental hip hop band featuring Tracy 'Ice Oscillator' Marrow (Ice-T) on keyboards, drums an"
876,en,https://en.wikipedia.org/wiki?curid=876,Motor neuron disease,Motor neuron diseases or motor neurone diseases (MNDs) are a group of rare neurodegenerative disorders that selectively 
877,en,https://en.wikipedia.org/wiki?curid=877,Abjad,An abjad () is a type of writing system in which (in contrast to true alphabets) each symbol or glyph stands for a conso
878,en,https://en.wikipedia.org/wiki?curid=878,Abugida,"An abugida (from Ge'ez: አቡጊዳ ’abugida), or alphasyllabary, is a segmental writing system in which consonant–vowel sequen"
880,en,https://en.wikipedia.org/wiki?curid=880,ABBA,"ABBA (, ) is a Swedish pop supergroup formed in Stockholm in 1972 by Agnetha Fältskog, Björn Ulvaeus, Benny Andersson, a"
881,en,https://en.wikipedia.org/wiki?curid=881,Allegiance,"An allegiance is a duty of fidelity said to be owed, or freely committed, by the people, subjects or citizens to their s"
887,en,https://en.wikipedia.org/wiki?curid=887,MessagePad,The MessagePad is the first series of personal digital assistant devices developed by Apple Computer for the Newton plat
888,en,https://en.wikipedia.org/wiki?curid=888,A. E. van Vogt,"Alfred Elton van Vogt (; April 26, 1912 – January 26, 2000) was a Canadian-born science fiction author. His fragmented, "
890,en,https://en.wikipedia.org/wiki?curid=890,Anna Kournikova,Anna Sergeyevna Kournikova (; born 7 June 1981) is a Russian former professional tennis player and American television p
892,en,https://en.wikipedia.org/wiki?curid=892,Alfons Maria Jakob,Alfons Maria Jakob (2 July 1884 in Aschaffenburg/Bavaria – 17 October 1931 in Hamburg) was a German neurologist who work
894,en,https://en.wikipedia.org/wiki?curid=894,Agnosticism,"Agnosticism is the view that the existence of God, of the divine or the supernatural is unknown or unknowable. Another d"
896,en,https://en.wikipedia.org/wiki?curid=896,Argon,Argon is a chemical element with the symbol Ar and atomic number 18. It is in group 18 of the periodic table and is a no
897,en,https://en.wikipedia.org/wiki?curid=897,Arsenic,"Arsenic is a chemical element with the symbol As and atomic number 33. Arsenic occurs in many minerals, usually in combi"
898,en,https://en.wikipedia.org/wiki?curid=898,Antimony,"Antimony is a chemical element with the symbol Sb (from ) and atomic number 51. A lustrous gray metalloid, it is found i"
899,en,https://en.wikipedia.org/wiki?curid=899,Actinium,Actinium is a chemical element with the symbol Ac and atomic number 89. It was first isolated by French chemist André-Lo
900,en,https://en.wikipedia.org/wiki?curid=900,Americium,Americium is a synthetic radioactive chemical element with the symbol Am and atomic number 95. It is a transuranic membe
901,en,https://en.wikipedia.org/wiki?curid=901,Astatine,Astatine is a chemical element with the symbol At and atomic number 85. It is the rarest naturally occurring element in 
902,en,https://en.wikipedia.org/wiki?curid=902,Atom,"An atom is the smallest constituent unit of ordinary matter that constitutes a chemical element. Every solid, liquid, ga"
903,en,https://en.wikipedia.org/wiki?curid=903,Arable land,"Arable land (, able is to be plowed) is any land capable of being ploughed and used to grow crops. Alternatively, for th"
904,en,https://en.wikipedia.org/wiki?curid=904,Aluminium,Aluminium (aluminum in American and Canadian English) is a chemical element with the symbol Al and atomic number 13. It 
905,en,https://en.wikipedia.org/wiki?curid=905,Advanced Chemistry,"Advanced Chemistry is a German hip hop group from Heidelberg, a scenic city in Baden-Württemberg, South Germany. Advance"
909,en,https://en.wikipedia.org/wiki?curid=909,Anglican Communion,"The Anglican Communion is the third largest Christian communion. Founded in 1867 in London, England, the communion curre"
910,en,https://en.wikipedia.org/wiki?curid=910,Arne Kaijser,"Arne Kaijser (born 1950) is a professor of History of Technology at the Royal Institute of Technology in Stockholm, and "
911,en,https://en.wikipedia.org/wiki?curid=911,Archipelago,"An archipelago ( ), sometimes called an island group or island chain, is a chain, cluster or collection of islands, or s"
914,en,https://en.wikipedia.org/wiki?curid=914,Author,"An author is the creator or originator of any written work such as a book or play, and is also considered a writer. More"
915,en,https://en.wikipedia.org/wiki?curid=915,Andrey Markov,Andrey Andreyevich Markov (1856–1922) was a Russian mathematician best known for his work on stochastic processes. A pri
921,en,https://en.wikipedia.org/wiki?curid=921,Angst,"Angst means fear or anxiety (anguish is its Latinate equivalent, and anxious, anxiety are of similar origin). The dictio"
922,en,https://en.wikipedia.org/wiki?curid=922,Anxiety,"Anxiety is an emotion characterized by an unpleasant state of inner turmoil, often accompanied by nervous behavior such "
924,en,https://en.wikipedia.org/wiki?curid=924,A. A. Milne,"Alan Alexander Milne (; 18 January 1882 – 31 January 1956) was an English author, best known for his books about the ted"
925,en,https://en.wikipedia.org/wiki?curid=925,Asociación Alumni,"Asociación Alumni, usually just Alumni, is an Argentine rugby union club located in Tortuguitas, Greater Buenos Aires. T"
928,en,https://en.wikipedia.org/wiki?curid=928,Axiom,"An axiom or postulate is a statement that is taken to be true, to serve as a premise or starting point for further reaso"
929,en,https://en.wikipedia.org/wiki?curid=929,Alpha,"Alpha (uppercase , lowercase ; , álpha, álfa) is the first letter of the Greek alphabet. In the system of Greek numerals"
930,en,https://en.wikipedia.org/wiki?curid=930,Alvin Toffler,"Alvin Toffler (October 4, 1928 – June 27, 2016) was an American writer, futurist, and businessman known for his works di"
931,en,https://en.wikipedia.org/wiki?curid=931,The Amazing Spider-Man,"The Amazing Spider-Man is an American comic book series published by Marvel Comics, featuring the fictional superhero Sp"
951,en,https://en.wikipedia.org/wiki?curid=951,Antigua and Barbuda,"Antigua and Barbuda (; ) is an island sovereign state in the West Indies in the Americas, lying between the Caribbean Se"
953,en,https://en.wikipedia.org/wiki?curid=953,Azincourt,"Azincourt (; historically, Agincourt in English) is a commune in the Pas-de-Calais department in northern France. The Ba"
